molecule_name,pEC50
CNP0089894,4.886303986
CNP0092060,4.886303986
CNP0101056,4.886303986
CNP0101066,4.886303986
CNP0240002,4.886303986
CNP0266186,4.886303986
CNP0343439,4.886303986
CNP0353330,4.886303986
CNP0416927,4.886303986
CNP0419835,4.886303986
CNP0010883,4.886330349
CNP0240150,4.886441641
CNP0000005,4.886515525
CNP0424503,4.886690705
CNP0018036,4.887007489
CNP0425329,4.887164215
CNP0240178,4.887177832
CNP0427905,4.887249098
CNP0405774,4.887256697
CNP0412996,4.887324617
CNP0387141,4.887409152
CNP0105946,4.887427261
CNP0234803,4.887427261
CNP0245871,4.887427261
CNP0270578,4.887427261
CNP0291390,4.887427261
CNP0295245,4.887427261
CNP0307834,4.887427261
CNP0412636,4.887440634
CNP0340842,4.887516818
CNP0087967,4.887536197
CNP0089097,4.887536197
CNP0091822,4.887536197
CNP0091851,4.887536197
CNP0092303,4.887536197
CNP0092472,4.887536197
CNP0092496,4.887536197
CNP0093764,4.887536197
CNP0095766,4.887536197
CNP0096828,4.887536197
CNP0096864,4.887536197
CNP0097476,4.887536197
CNP0099092,4.887536197
CNP0191520,4.887536197
CNP0205446,4.887536197
CNP0264934,4.887536197
CNP0313089,4.887536197
CNP0324036,4.887536197
CNP0390442,4.887536197
CNP0420003,4.887536197
CNP0087967,4.887536197
CNP0089097,4.887536197
CNP0092295,4.887594614
CNP0090873,4.887641106
CNP0278199,4.887641106
CNP0246544,4.887648279
CNP0397478,4.887662569
CNP0078171,4.887694287
CNP0266273,4.887694287
CNP0363959,4.887694287
CNP0078173,4.887694287
CNP0393296,4.887766998
CNP0399103,4.887766998
CNP0355303,4.887908418
CNP0430139,4.887908418
CNP0278087,4.887987149
CNP0406966,4.888026236
CNP0207296,4.888084731
CNP0255494,4.888095012
CNP0243170,4.888132212
CNP0219544,4.888244407
CNP0220063,4.888244407
CNP0284008,4.88849414
CNP0273017,4.888541539
CNP0292984,4.888978391
CNP0324185,4.88898147
CNP0261854,4.888992778
CNP0077784,4.888996131
CNP0077786,4.888996131
CNP0273750,4.888999942
CNP0320874,4.889025362
CNP0275158,4.889131386
CNP0435237,4.889314054
CNP0248047,4.889392399
CNP0278957,4.889464315
CNP0320721,4.889464315
CNP0451088,4.889497206
CNP0457849,4.889497206
CNP0029829,4.889502573
CNP0304441,4.889547146
CNP0334339,4.889547146
CNP0379250,4.889547146
CNP0418775,4.889547146
CNP0409749,4.889571233
CNP0464754,4.889776284
CNP0246249,4.889867498
CNP0356179,4.889884749
CNP0313191,4.889946855
CNP0439606,4.890118627
CNP0197915,4.890162981
CNP0242862,4.890215154
CNP0268982,4.890215154
CNP0252552,4.890287943
CNP0276259,4.890320211
CNP0223198,4.890339969
CNP0321793,4.890356377
CNP0181984,4.890513101
CNP0190751,4.890513101
CNP0094939,4.89053169
CNP0095432,4.89053169
CNP0322305,4.890606757
CNP0294186,4.890607464
CNP0266754,4.890673629
CNP0247554,4.890695148
CNP0272637,4.890695148
CNP0268523,4.89070832
CNP0292227,4.890721321
CNP0313384,4.890827204
CNP0299975,4.890846648
CNP0308607,4.890846648
CNP0242503,4.89085746
CNP0332776,4.890857706
CNP0254500,4.890883002
CNP0277102,4.890888284
CNP0205720,4.891091139
CNP0242644,4.891091139
CNP0297752,4.891091139
CNP0310981,4.891091139
CNP0345844,4.891091139
CNP0200103,4.891109974
CNP0192159,4.891118912
CNP0005331,4.891126948
CNP0346682,4.891213571
CNP0268050,4.891216994
CNP0336386,4.891234448
CNP0228228,4.891555081
CNP0249181,4.891679733
CNP0397149,4.891679733
CNP0431922,4.891730017
CNP0099011,4.891744785
CNP0251227,4.891744785
CNP0477330,4.891750799
CNP0349025,4.891777091
CNP0005449,4.891791481
CNP0266727,4.891822659
CNP0279536,4.891964486
CNP0282812,4.891964486
CNP0250071,4.892132389
CNP0356811,4.892189942
CNP0424533,4.892229975
CNP0432650,4.892270164
CNP0293875,4.892296199
CNP0104215,4.892317272
CNP0272924,4.892320478
CNP0310619,4.892347164
CNP0229247,4.892429833
CNP0101546,4.892552384
CNP0101819,4.892552384
CNP0185568,4.892552384
CNP0237332,4.892552384
CNP0420842,4.892552384
CNP0421893,4.892552384
CNP0423267,4.892552384
CNP0091835,4.892628308
CNP0096188,4.892628308
CNP0435662,4.892773404
CNP0357212,4.892891081
CNP0206633,4.892964411
CNP0226987,4.892978673
CNP0333198,4.89301192
CNP0018158,4.893080292
CNP0008704,4.893080292
CNP0345589,4.893080773
CNP0282416,4.893087556
CNP0217481,4.893274872
CNP0280086,4.893274872
CNP0287711,4.893315044
CNP0250015,4.893325249
CNP0385826,4.893348573
CNP0386364,4.893348573
CNP0211959,4.893368055
CNP0195344,4.893431694
CNP0308900,4.89345659
CNP0328850,4.893459517
CNP0226280,4.893511631
CNP0078246,4.893617975
CNP0078246,4.893617975
CNP0232234,4.893655316
CNP0397328,4.893655316
CNP0302868,4.893699023
CNP0395307,4.893711696
CNP0316042,4.893723605
CNP0029553,4.893739817
CNP0018119,4.893745765
CNP0003549,4.893745765
CNP0081497,4.893764791
CNP0081496,4.893764791
CNP0231402,4.893846156
CNP0321364,4.893872541
CNP0350696,4.893999976
CNP0189571,4.894057981
CNP0027198,4.894078322
CNP0207848,4.894113181
CNP0225060,4.894113181
CNP0329318,4.894113181
CNP0229688,4.894167421
CNP0078321,4.894215558
CNP0078321,4.894215558
CNP0199728,4.894317439
CNP0192786,4.894556608
CNP0320753,4.894556608
CNP0399616,4.894597058
CNP0103062,4.894613946
CNP0274705,4.894698482
CNP0018535,4.894734204
CNP0289210,4.894739294
CNP0332888,4.894780656
CNP0240343,4.894875155
CNP0319197,4.894990426
CNP0190732,4.895083451
CNP0099858,4.895225583
CNP0105508,4.895330289
CNP0077664,4.895400568
CNP0077664,4.895400568
CNP0193736,4.895429814
CNP0261504,4.895535288
CNP0191369,4.895571466
CNP0285179,4.895576428
CNP0298766,4.895593687
CNP0255136,4.895629568
CNP0189748,4.895652661
CNP0338966,4.895766873
CNP0328114,4.895791908
CNP0387051,4.895799678
CNP0210988,4.895897531
CNP0218956,4.895945459
CNP0329445,4.896161429
CNP0216394,4.89623867
CNP0198322,4.896405085
CNP0253584,4.896483601
CNP0337671,4.896578865
CNP0334872,4.89658329
CNP0336944,4.89658329
CNP0215836,4.896767743
CNP0322343,4.896767743
CNP0366359,4.896767743
CNP0091859,4.896816598
CNP0253643,4.896924283
CNP0465657,4.896933056
CNP0209812,4.897060831
CNP0365092,4.897113626
CNP0240471,4.897136971
CNP0301643,4.897136971
CNP0298467,4.897153407
CNP0198463,4.897224838
CNP0250654,4.897243477
CNP0296758,4.897280097
CNP0303691,4.897308358
CNP0261435,4.897389711
CNP0009483,4.897472336
CNP0103234,4.897480839
CNP0197903,4.897480839
CNP0320497,4.897503454
CNP0454885,4.897553062
CNP0260043,4.897626174
CNP0440520,4.897741823
CNP0462420,4.897741823
CNP0315408,4.89783733
CNP0240501,4.89787076
CNP0270890,4.897954891
CNP0399648,4.897979548
CNP0190808,4.898049709
CNP0193139,4.898049709
CNP0208941,4.898049709
CNP0231517,4.898049709
CNP0249112,4.898052944
CNP0354958,4.898052944
CNP0312078,4.898063425
CNP0369552,4.898082351
CNP0096620,4.898111513
CNP0418060,4.898111513
CNP0005118,4.898182534
CNP0386823,4.898206022
CNP0197043,4.89822963
CNP0191612,4.898258847
CNP0323516,4.89848477
CNP0223923,4.898542354
CNP0183077,4.898568045
CNP0228664,4.898608424
CNP0367185,4.89878015
CNP0319245,4.898826937
CNP0429021,4.898906648
CNP0201130,4.898923601
CNP0420870,4.898965833
CNP0317730,4.89899531
CNP0281677,4.899009823
CNP0319723,4.899061689
CNP0250574,4.899288255
CNP0327599,4.899339836
CNP0196420,4.899356164
CNP0203554,4.899383627
CNP0376889,4.899660884
CNP0214764,4.899993536
CNP0328703,4.900036274
CNP0017770,4.900069156
CNP0205126,4.900070239
CNP0229834,4.900070239
CNP0291831,4.900070239
CNP0422273,4.900070239
CNP0348506,4.900149454
CNP0356827,4.900151402
CNP0077315,4.900282775
CNP0077313,4.900282775
CNP0261453,4.900283071
CNP0433287,4.900306943
CNP0264381,4.900314731
CNP0198691,4.900527286
CNP0083181,4.900539923
CNP0366363,4.900539923
CNP0083183,4.900539923
CNP0307506,4.900546945
CNP0426176,4.900591162
CNP0430295,4.900620512
CNP0258039,4.900662421
CNP0200476,4.900728042
CNP0390881,4.900773713
CNP0213242,4.900820771
CNP0320364,4.90105843
CNP0212761,4.901127853
CNP0450906,4.901143696
CNP0434353,4.901214466
CNP0285995,4.901239315
CNP0269861,4.901240579
CNP0315178,4.901240579
CNP0271395,4.90136418
CNP0323624,4.90136418
CNP0363085,4.90136418
CNP0386413,4.90136418
CNP0432943,4.901365618
CNP0205204,4.901369683
CNP0428456,4.901369683
CNP0308875,4.901447535
CNP0362386,4.901470903
CNP0399557,4.901732421
CNP0081191,4.90177228
CNP0305638,4.90186173
CNP0201209,4.901876564
CNP0359108,4.901915916
CNP0402074,4.901915916
CNP0329121,4.902026704
CNP0381628,4.902032925
CNP0361555,4.902179589
CNP0435663,4.902428076
CNP0210648,4.902552621
CNP0080364,4.902612837
CNP0080364,4.902612837
CNP0308297,4.902612837
CNP0324547,4.902638145
CNP0243900,4.902712449
CNP0233657,4.902948298
CNP0088229,4.902996711
CNP0221494,4.90300717
CNP0188311,4.903058322
CNP0298548,4.903058322
CNP0399347,4.903233396
CNP0359516,4.90323475
CNP0192533,4.903274445
CNP0212679,4.903274445
CNP0249105,4.903274445
CNP0447675,4.903274445
CNP0224616,4.903277182
CNP0270525,4.903277182
CNP0230019,4.903363025
CNP0314688,4.903399643
CNP0317041,4.903399643
CNP0425366,4.903399643
CNP0224091,4.903569466
CNP0277404,4.903691954
CNP0332118,4.903737056
CNP0222381,4.903846934
CNP0275650,4.903932164
CNP0099539,4.903990748
CNP0257310,4.903990748
CNP0093056,4.904027717
CNP0386977,4.904063953
CNP0193294,4.904086657
CNP0355663,4.904086657
CNP0207117,4.904096566
CNP0207008,4.904098732
CNP0192186,4.904119918
CNP0276311,4.904201744
CNP0350567,4.904201744
CNP0233565,4.90420636
CNP0387356,4.904231944
CNP0222355,4.904236797
CNP0299603,4.904236797
CNP0102997,4.90434686
CNP0208457,4.904402541
CNP0286162,4.904402938
CNP0328509,4.904402938
CNP0433423,4.904402938
CNP0280330,4.904577827
CNP0270010,4.904589737
CNP0232922,4.904616173
CNP0365534,4.904647405
CNP0210054,4.904649762
CNP0296133,4.904649762
CNP0352289,4.904649762
CNP0340186,4.904677064
CNP0392731,4.904769453
CNP0422909,4.904833876
CNP0363172,4.904845537
CNP0260274,4.904852759
CNP0226903,4.904969959
CNP0322641,4.904977368
CNP0390247,4.90502718
CNP0263586,4.905127811
CNP0364622,4.905127811
CNP0347163,4.905133839
CNP0316401,4.905297675
CNP0208357,4.905405264
CNP0231278,4.905799009
CNP0285747,4.905874021
CNP0088161,4.905876884
CNP0088163,4.905876884
CNP0095595,4.905876884
CNP0096533,4.905876884
CNP0097003,4.905876884
CNP0180970,4.905876884
CNP0212964,4.905876884
CNP0310771,4.905876884
CNP0328386,4.905876884
CNP0338795,4.905876884
CNP0388388,4.905876884
CNP0389844,4.905876884
CNP0406001,4.905876884
CNP0416161,4.905876884
CNP0418643,4.905876884
CNP0423034,4.905876884
CNP0334840,4.905918986
CNP0422484,4.905918986
CNP0092589,4.905940911
CNP0350726,4.905940911
CNP0078545,4.905984242
CNP0078546,4.905984242
CNP0239742,4.905991183
CNP0345006,4.906024283
CNP0280131,4.906040883
CNP0214915,4.906070076
CNP0321795,4.906077188
CNP0211229,4.906108715
CNP0224141,4.906135247
CNP0451962,4.906309405
CNP0102061,4.906377967
CNP0199413,4.906380589
CNP0216101,4.906380589
CNP0202223,4.906415941
CNP0225991,4.906442069
CNP0241503,4.906500855
CNP0302128,4.90654803
CNP0274417,4.906727767
CNP0274566,4.906770348
CNP0017588,4.906800514
CNP0228408,4.906902489
CNP0405013,4.906902489
CNP0212102,4.906982272
CNP0287705,4.906982272
CNP0183626,4.907015942
CNP0323676,4.90718829
CNP0333013,4.907195808
CNP0097996,4.90720614
CNP0333168,4.90720614
CNP0422294,4.90720614
CNP0225874,4.907253851
CNP0246699,4.907253851
CNP0187487,4.907337182
CNP0294399,4.907436916
CNP0203970,4.907463832
CNP0289807,4.907473364
CNP0332113,4.907476359
CNP0221598,4.907488515
CNP0248894,4.907488515
CNP0249231,4.907488515
CNP0304716,4.907488515
CNP0308469,4.907488515
CNP0090139,4.907568844
CNP0076372,4.907588331
CNP0232436,4.907588331
CNP0076372,4.907588331
CNP0086688,4.907642938
CNP0086689,4.907642938
CNP0197620,4.907642938
CNP0229986,4.907642938
CNP0377859,4.907835757
CNP0087491,4.907959724
CNP0088203,4.907959724
CNP0087490,4.907959724
CNP0088205,4.907959724
CNP0098021,4.907959724
CNP0227127,4.907959724
CNP0400302,4.907959724
CNP0002472,4.908056619
CNP0266541,4.908079074
CNP0233576,4.908236873
CNP0432672,4.908307399
CNP0346422,4.908320773
CNP0260196,4.90838143
CNP0399442,4.908409329
CNP0399612,4.908409329
CNP0225445,4.908573641
CNP0236656,4.908573641
CNP0332170,4.908573641
CNP0357878,4.908573641
CNP0430220,4.90864291
CNP0424376,4.908653665
CNP0224008,4.908785453
CNP0100241,4.908834136
CNP0364574,4.908834136
CNP0417335,4.908834136
CNP0418569,4.908834136
CNP0300326,4.908867297
CNP0238169,4.908926565
CNP0245643,4.908965591
CNP0293993,4.908965591
CNP0301985,4.908965591
CNP0307839,4.908965591
CNP0351867,4.908965591
CNP0195051,4.908972092
CNP0295359,4.908972092
CNP0413244,4.908972092
CNP0281171,4.908981513
CNP0311918,4.909079039
CNP0319480,4.909123816
CNP0338030,4.909123816
CNP0312353,4.909134191
CNP0314168,4.909195392
CNP0305252,4.909221457
CNP0213339,4.909258857
CNP0261200,4.909258857
CNP0286312,4.909258857
CNP0385437,4.909258857
CNP0337675,4.909334278
CNP0386065,4.909334278
CNP0417981,4.909334278
CNP0317788,4.909372688
CNP0025738,4.909418183
CNP0222028,4.909534296
CNP0085354,4.909589617
CNP0432338,4.909589617
CNP0085353,4.909589617
CNP0281412,4.909637649
CNP0298052,4.909653816
CNP0197985,4.909696658
CNP0347791,4.909769028
CNP0206484,4.909776647
CNP0018516,4.909804393
CNP0357415,4.910015137
CNP0430321,4.910077108
CNP0357924,4.910160121
CNP0381981,4.91018866
CNP0323524,4.910204943
CNP0075833,4.910209023
CNP0075834,4.910209023
CNP0234207,4.910209023
CNP0075833,4.910209023
CNP0075835,4.910209023
CNP0212245,4.910252927
CNP0231572,4.910287161
CNP0404397,4.910288159
CNP0455713,4.910343507
CNP0252334,4.910450609
CNP0260626,4.910529623
CNP0293803,4.910529623
CNP0007301,4.910593337
CNP0395094,4.910615628
CNP0102873,4.910675351
CNP0314305,4.910682395
CNP0254619,4.910716368
CNP0434228,4.910861516
CNP0017010,4.910912356
CNP0238005,4.911103093
CNP0280377,4.911247855
CNP0400545,4.911247855
CNP0424788,4.911247855
CNP0026424,4.911257973
CNP0415914,4.911321384
CNP0027060,4.911335973
CNP0208985,4.911374955
CNP0242304,4.911374955
CNP0430901,4.911374955
CNP0350799,4.911419708
CNP0210700,4.911519391
CNP0305971,4.911660169
CNP0243082,4.91167916
CNP0249412,4.911736724
CNP0199416,4.911881836
CNP0234317,4.911881836
CNP0351836,4.911881836
CNP0354144,4.911881836
CNP0367517,4.911881836
CNP0415676,4.911949753
CNP0448737,4.911967784
CNP0221079,4.912018185
CNP0010505,4.912057376
CNP0257413,4.912130692
CNP0356315,4.912155799
CNP0403022,4.912172161
CNP0476406,4.91221537
CNP0237034,4.912287033
CNP0434385,4.912295578
CNP0196617,4.912298358
CNP0363003,4.912342833
CNP0289212,4.912394413
CNP0311231,4.912534451
CNP0257795,4.91255078
CNP0186773,4.912590076
CNP0236936,4.912590076
CNP0448489,4.912600378
CNP0462346,4.912634588
CNP0230913,4.912681615
CNP0246760,4.912698183
CNP0456858,4.912717516
CNP0091032,4.912798209
CNP0095730,4.912798209
CNP0096163,4.912798209
CNP0188375,4.912798209
CNP0259133,4.912798209
CNP0296191,4.912798209
CNP0228381,4.912815782
CNP0302336,4.912815782
CNP0224085,4.912856929
CNP0370741,4.91286743
CNP0242335,4.912909214
CNP0003225,4.91293028
CNP0402947,4.913026484
CNP0435769,4.913045673
CNP0298433,4.913055821
CNP0083710,4.913100731
CNP0083709,4.913100731
CNP0460598,4.913204299
CNP0104904,4.913373955
CNP0029950,4.91339988
CNP0477116,4.913401205
CNP0471190,4.913401205
CNP0087486,4.913426058
CNP0308018,4.913426058
CNP0087486,4.913426058
CNP0291248,4.913627859
CNP0348369,4.913696097
CNP0081302,4.913756544
CNP0081307,4.913756544
CNP0250159,4.913756544
CNP0208200,4.913797645
CNP0243310,4.913882638
CNP0205809,4.913890247
CNP0003487,4.913940389
CNP0190025,4.913991365
CNP0424892,4.914041742
CNP0233462,4.914066824
CNP0368604,4.914264493
CNP0104765,4.91434133
CNP0273730,4.914471212
CNP0406175,4.914471212
CNP0366689,4.914532991
CNP0226485,4.914539111
CNP0284966,4.914620319
CNP0104648,4.914676719
CNP0017354,4.914754128
CNP0271397,4.914822074
CNP0185565,4.914862386
CNP0197230,4.914862386
CNP0273120,4.914862386
CNP0000065,4.914873188
CNP0416449,4.914952134
CNP0207547,4.915024921
CNP0262305,4.915137234
CNP0307708,4.915138092
CNP0221833,4.915270078
CNP0340778,4.915302744
CNP0247825,4.915370602
CNP0192866,4.915391347
CNP0104279,4.915434794
CNP0216151,4.915453256
CNP0329400,4.915453256
CNP0223514,4.915454201
CNP0280989,4.915486483
CNP0229879,4.915549277
CNP0252543,4.915576302
CNP0253987,4.915580359
CNP0433611,4.915619495
CNP0006642,4.915703808
CNP0205515,4.915748379
CNP0343610,4.915763259
CNP0289632,4.915784204
CNP0433314,4.915784204
CNP0346603,4.915900505
CNP0028623,4.915903886
CNP0254474,4.91590883
CNP0387083,4.916145257
CNP0312645,4.916184179
CNP0195385,4.916313021
CNP0431589,4.916317376
CNP0196771,4.916382894
CNP0203794,4.916382894
CNP0210127,4.916382894
CNP0233634,4.916382894
CNP0289450,4.916382894
CNP0298168,4.916382894
CNP0325006,4.916382894
CNP0375896,4.916382894
CNP0424248,4.916382894
CNP0425110,4.916382894
CNP0026379,4.916436018
CNP0243336,4.916456558
CNP0304093,4.916456558
CNP0305255,4.916456558
CNP0030311,4.916466582
CNP0193001,4.916494535
CNP0087277,4.916588731
CNP0087277,4.916588731
CNP0003334,4.91665562
CNP0031792,4.916711717
CNP0221829,4.91673659
CNP0426952,4.916794999
CNP0427512,4.916794999
CNP0431787,4.916794999
CNP0369704,4.916815969
CNP0096631,4.916889572
CNP0305313,4.916963918
CNP0085149,4.916967735
CNP0085148,4.916967735
CNP0215341,4.916970542
CNP0283724,4.916970542
CNP0357233,4.916970542
CNP0100380,4.917024985
CNP0246739,4.917139149
CNP0337241,4.917174286
CNP0187333,4.917313734
CNP0289359,4.917458777
CNP0279672,4.917551408
CNP0313252,4.917551408
CNP0347731,4.917551408
CNP0214171,4.917612684
CNP0226644,4.917612684
CNP0245564,4.917612684
CNP0277392,4.917612684
CNP0293166,4.917612684
CNP0223476,4.917700111
CNP0253232,4.917739336
CNP0192381,4.917888905
CNP0354805,4.917888905
CNP0323181,4.917894668
CNP0241581,4.917937785
CNP0394629,4.917947917
CNP0385223,4.917980834
CNP0260589,4.918046304
CNP0414106,4.918046304
CNP0433325,4.918130883
CNP0217976,4.918153932
CNP0259465,4.918153932
CNP0276088,4.918153932
CNP0310413,4.918167657
CNP0227168,4.918188588
CNP0243606,4.918282543
CNP0354418,4.918345223
CNP0393572,4.91836401
CNP0182254,4.918387898
CNP0282628,4.918387898
CNP0397681,4.918436822
CNP0102566,4.918490597
CNP0226254,4.918512386
CNP0281759,4.918593768
CNP0305729,4.918615916
CNP0462716,4.918650148
CNP0220704,4.918771482
CNP0348880,4.918771482
CNP0399704,4.918771482
CNP0466517,4.918771482
CNP0093535,4.918780485
CNP0189870,4.918781309
CNP0193324,4.918870288
CNP0104211,4.918892069
CNP0368834,4.918907586
CNP0327023,4.919026398
CNP0085698,4.919030474
CNP0085692,4.919030474
CNP0269801,4.919089869
CNP0300596,4.919089869
CNP0217391,4.919098653
CNP0281861,4.919194277
CNP0192493,4.919197573
CNP0199973,4.919197573
CNP0234751,4.919197573
CNP0241415,4.919197573
CNP0443372,4.919197573
CNP0080101,4.919231491
CNP0080101,4.919231491
CNP0181864,4.919260805
CNP0293126,4.919303864
CNP0431605,4.919303864
CNP0199762,4.919390139
CNP0225934,4.919390139
CNP0236099,4.919526963
CNP0292008,4.919526963
CNP0215466,4.919541758
CNP0310267,4.919541758
CNP0214064,4.919582067
CNP0214639,4.919582067
CNP0315606,4.919582067
CNP0086600,4.919613578
CNP0086599,4.919613578
CNP0184741,4.919705288
CNP0327487,4.919730623
CNP0215598,4.919743604
CNP0225749,4.919819309
CNP0426247,4.919842989
CNP0286604,4.919883351
CNP0309089,4.920041931
CNP0274683,4.9200603
CNP0237124,4.920086765
CNP0247847,4.920180573
CNP0017471,4.920221336
CNP0244398,4.920251053
CNP0298818,4.920251053
CNP0470767,4.920269301
CNP0353882,4.920303576
CNP0105543,4.920314115
CNP0228613,4.920315991
CNP0416048,4.920315991
CNP0419462,4.920432275
CNP0226625,4.920499606
CNP0384547,4.920584892
CNP0235196,4.920624826
CNP0219572,4.920660076
CNP0077398,4.920706366
CNP0077398,4.920706366
CNP0201332,4.920724195
CNP0346820,4.92082091
CNP0352414,4.920875132
CNP0231095,4.9209088
CNP0245872,4.9209088
CNP0327242,4.920928701
CNP0329877,4.920942814
CNP0188925,4.921133939
CNP0436701,4.921133939
CNP0448844,4.921160536
CNP0184479,4.921171147
CNP0289592,4.921171147
CNP0361385,4.921171147
CNP0246425,4.921242003
CNP0195023,4.921291816
CNP0373982,4.921291816
CNP0341209,4.921348601
CNP0079623,4.921423859
CNP0264366,4.921423859
CNP0370871,4.921423859
CNP0409534,4.921423859
CNP0079624,4.921423859
CNP0006154,4.921466551
CNP0312059,4.921520333
CNP0378421,4.921524436
CNP0264101,4.921665761
CNP0292409,4.921678866
CNP0386951,4.92171095
CNP0325375,4.921771313
CNP0086526,4.921833611
CNP0086527,4.921833611
CNP0325233,4.921835374
CNP0399926,4.921835374
CNP0469436,4.921835374
CNP0317517,4.921849668
CNP0203285,4.92186802
CNP0193958,4.921868634
CNP0222153,4.92189923
CNP0284077,4.92190488
CNP0284500,4.921909702
CNP0438768,4.921929337
CNP0253828,4.921959398
CNP0282462,4.922055403
CNP0435553,4.922125547
CNP0359137,4.922136109
CNP0198680,4.922210424
CNP0207381,4.922210424
CNP0226921,4.922210424
CNP0287795,4.922210424
CNP0319776,4.922210424
CNP0414350,4.922210424
CNP0378613,4.922274376
CNP0208185,4.922384795
CNP0348392,4.922384795
CNP0466929,4.922411653
CNP0200343,4.922421656
CNP0292661,4.922421656
CNP0277714,4.922460119
CNP0283736,4.922460119
CNP0017352,4.922480543
CNP0297925,4.922484629
CNP0288112,4.922517643
CNP0309787,4.922556172
CNP0338036,4.922590543
CNP0261003,4.922642704
CNP0226881,4.922677532
CNP0348690,4.92268522
CNP0349018,4.92268522
CNP0228118,4.92270048
CNP0421591,4.92270048
CNP0228026,4.922725707
CNP0080289,4.922736508
CNP0080287,4.922736508
CNP0089448,4.922736508
CNP0213227,4.922813901
CNP0425415,4.922813901
CNP0362528,4.922895378
CNP0081946,4.922898752
CNP0081944,4.922898752
CNP0025402,4.922941568
CNP0234649,4.923061429
CNP0362509,4.923107896
CNP0226664,4.923111237
CNP0374816,4.923122029
CNP0333154,4.923172842
CNP0206397,4.923213918
CNP0226698,4.923213918
CNP0239434,4.923213918
CNP0256332,4.923213918
CNP0339728,4.923221319
CNP0223291,4.923264953
CNP0294646,4.923264953
CNP0285791,4.92327225
CNP0208238,4.923275615
CNP0235924,4.923316819
CNP0190626,4.923322079
CNP0234310,4.923322079
CNP0245021,4.923325368
CNP0281014,4.923325368
CNP0103209,4.923412058
CNP0181807,4.923412058
CNP0320532,4.923446386
CNP0346100,4.923446386
CNP0241299,4.923457425
CNP0255209,4.923457425
CNP0415395,4.923468263
CNP0185071,4.923542188
CNP0268577,4.923542188
CNP0189144,4.923690244
CNP0286916,4.923690244
CNP0239371,4.923762025
CNP0385686,4.923781318
CNP0009041,4.923922947
CNP0255679,4.923957338
CNP0259471,4.923957338
CNP0278162,4.923957338
CNP0398302,4.923960755
CNP0241742,4.924015385
CNP0356231,4.924042932
CNP0272181,4.924054053
CNP0361514,4.924110119
CNP0429689,4.924110119
CNP0284540,4.924118848
CNP0231208,4.924159819
CNP0403509,4.924191621
CNP0258634,4.924251663
CNP0276502,4.924251663
CNP0456564,4.924256005
CNP0384553,4.92439111
CNP0268341,4.924474431
CNP0352829,4.924501386
CNP0296827,4.924576862
CNP0260851,4.924674415
CNP0269019,4.924674415
CNP0279721,4.924674415
CNP0329430,4.924674415
CNP0215211,4.924709434
CNP0290647,4.924744947
CNP0009062,4.92480893
CNP0241691,4.924809283
CNP0339401,4.924809283
CNP0197788,4.924873622
CNP0309482,4.924881208
CNP0232520,4.924886241
CNP0288297,4.924953737
CNP0386323,4.924953737
CNP0346396,4.924980755
CNP0188146,4.924986121
CNP0355617,4.925007951
CNP0024520,4.925077652
CNP0239998,4.925140346
CNP0077701,4.925258168
CNP0077702,4.925258168
CNP0229835,4.92542607
CNP0427939,4.925428272
CNP0385898,4.925449261
CNP0235938,4.92555264
CNP0317702,4.92555264
CNP0009522,4.925576015
CNP0187364,4.925587202
CNP0413860,4.92561067
CNP0221418,4.925623304
CNP0247102,4.925657369
CNP0243746,4.925675491
CNP0254097,4.925675491
CNP0330961,4.925675491
CNP0327138,4.92585533
CNP0325528,4.925886775
CNP0204482,4.925895601
CNP0281752,4.925912193
CNP0363243,4.925943874
CNP0220802,4.925945611
CNP0424660,4.925945611
CNP0433925,4.925945611
CNP0440444,4.925945611
CNP0302241,4.925967772
CNP0088514,4.926060294
CNP0088514,4.926060294
CNP0090544,4.926060294
CNP0098494,4.926060294
CNP0204658,4.926060294
CNP0224475,4.926060294
CNP0367555,4.926060294
CNP0414828,4.926060294
CNP0324264,4.926074968
CNP0430383,4.926074968
CNP0219076,4.926078967
CNP0389029,4.926078967
CNP0273265,4.926098065
CNP0361923,4.926098065
CNP0424184,4.926121287
CNP0423767,4.926154814
CNP0085153,4.926154817
CNP0085153,4.926154817
CNP0334499,4.926218084
CNP0426785,4.926293626
CNP0312245,4.92633086
CNP0223152,4.926332299
CNP0393232,4.926386881
CNP0026176,4.926396744
CNP0273847,4.926430268
CNP0355500,4.926440277
CNP0273086,4.926496856
CNP0223652,4.926512428
CNP0459248,4.926520723
CNP0230829,4.926563771
CNP0264347,4.92660896
CNP0433695,4.926611698
CNP0256721,4.926668336
CNP0301511,4.926668336
CNP0308368,4.926668336
CNP0413499,4.92670474
CNP0335967,4.926771432
CNP0444440,4.926807497
CNP0267387,4.926807644
CNP0294208,4.926814416
CNP0305022,4.926846574
CNP0026058,4.926858611
CNP0316995,4.926951029
CNP0027603,4.926963408
CNP0000021,4.926963408
CNP0000018,4.926963408
CNP0000021,4.926963408
CNP0282958,4.926986985
CNP0305857,4.927028921
CNP0077947,4.927043619
CNP0078001,4.927043619
CNP0077946,4.927043619
CNP0078000,4.927043619
CNP0355601,4.927047111
CNP0350062,4.927185859
CNP0416363,4.927215809
CNP0192017,4.927215925
CNP0197944,4.927215925
CNP0333668,4.927235527
CNP0365767,4.927292305
CNP0217159,4.927404756
CNP0284032,4.927462092
CNP0267894,4.927542244
CNP0095789,4.92757043
