O=C(NCC1OC(CO)C(O)C1N2CCCC2)C3=CC=C(C=C3)C(F)(F)F CNP0254382
O=C1NC(=CC=2C=CC=CC2)C(=O)NC1=CC=3C=CC=CC3 CNP0254474
O=C(NC1=NN=C(S1)C=2C=CC(O)=C(OC)C2)CCCCC CNP0254500
O=C1OC2C(=C1C)C(OC(=O)C)C3OC3(C)CCC4OC4(C)C2 CNP0254506
O=C(OC1C2=CC(=O)C(O)(C2)C(C=CC(C(=O)C3(OC(=O)C)CC(OC(=O)C)(C)C(OC(=O)C)C13)C)(C)C)C CNP0254509
O=C(OC(CC)CCC(=O)C(Br)=C(Br)Br)C CNP0254522
O=C1C2=CC(OS(=O)(=O)O)=CC(O)=C2C(=O)C3=C(O)C=C(C=C13)C(O)CC CNP0254595
O=C(OC)CCCCCCCCCCCCC(=O)CCCCCCCC CNP0254614
OC=1C=C(O)C=C(C1)CCC=CC=CCCCCCCCC(OC2OC(CO)C(O)C(O)C2O)C(C)CC CNP0254619
O=C(OC1CC(OC(=O)C)C(C(=O)OC)(C)C2CC(OC(=O)C)C3(C)C(C(OC(=O)C)C(OC(=O)C(C)C)C4(C)C(C5=COC=C5)CC6OC634)C12C)C(=CC)C CNP0254639
OC1=CC(=CC=C1OC)C2OC(C3=CC=C4OCOC4=C3)C(C)C2C CNP0254683
O=C1OC(C=2C=C(OC)C=C(OC)C12)C CNP0254698
O=C(OC)C=1C(O)=CC(O)=C(O)C1C(=O)OC CNP0254809
O=C1C=C(OC)C(=O)C=2C1=CC=CC2C3=CC=C(OC)C(OC)=C3 CNP0254885
OCC1OC(OC2C(O)C(O)C(OC2C)OC3C(O)C(OC4CC5=CCC6C(CCC7(C)C6CC8OC9(OCC(C)CC9)C(C)C87)C5(C)CC4)OC(CO)C3O)C(O)C(O)C1O CNP0254896
O=C1OC2CC(C(=O)CC=C(C)CC(O)C2C1C)C CNP0254986
O=C(OC=1C=CC=2OC(=C(C(=O)OCCOC)C2C1)C)C=CC=3C=CC=CC3 CNP0255061
O=C(O)C(N)C(O)C1(NC(CC1)CC(NC(=O)C2=CC(Cl)=C(O)C(Cl)=C2)C(=O)O)C(=O)O CNP0255093
O=C1N2CC=3NC=4C=CC=CC4C3CC2C(=O)N(N=CCC=5C=CC=CC5)C1 CNP0255136
O=C1CCC2C3(C)CCC4(C)C5CC(C)(C)CCC5(C)CC(=O)C4(C)C3C(O)CC2(C)C1C CNP0255149
O=C(NC1C(C=2SC=CC2)N(CCC1(O)C)S(=O)(=O)C)C3=CC=C(F)C=C3 CNP0255209
O=C(OC1C(=C)C2CC(O)C3C4(C)C(O)CC(O)C(C)(C)C4C(=O)CC13C2)C CNP0255224
N=1C=CC=C(C1)CCCCCCCCCCCC(C)CNOC CNP0255228
O=C(OC(C=CC(=O)C(O)(C)C1CCC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C(=O)CC12C)C)(C)C)C CNP0255306
O=C(OC1COC2C1OCC2NS(=O)(=O)C3=CC=C(Cl)C=C3)NC4=CC=C(C=C4)C(C)C CNP0255318
O=C(O)CCC(C)C1CCC2C3C(=O)CC4CC(OC)(OC)CCC4(C)C3CCC12C CNP0255374
O=C1OC(C)(C)C2C(C=C1)=CC3=C(CC2)C4(C)CCC(C(O)(C)C5OC(=O)C(=CC5)C)C4(C)CC3 CNP0255422
O=CC1=CC(O)=C(O)C2=C1OC3(C2)C(C)CCC4C5(C)CCC(O)C(C)(C)C5CCC43C CNP0255494
O=C(O)C=1C=CC=CC1CC(=O)NCCC2=CC=C(OC)C(OC)=C2 CNP0255528
O=C(OCC1(C)CCC2(C)CCC3(C4=CCC5C(C4=CCC3(C)C2C1)(C)CCC(OC(=O)C)C5(C)C)C)C CNP0255537
O=C(OC1C(O)C(O)C(OC1C2=C(O)C=C(C=3C(=O)C=C(OC32)CC(O)C)C)CO)C=CC4=CC=C(O)C=C4 CNP0255559
O=C(OC)CC1C(C(=O)C2OC34C(=C)C(CCC4(C)C(OC(=O)C3)C5=COC=C5)C1(C)C2)(C)C CNP0255580
O=C(OC1C(=O)C2=C(C(=O)CC3C(C(=O)CCC23C)(C)C)C4(C(=O)CC(C5(OC(=O)CC5)C)C14C)C)C CNP0255586
O=C(OCC1=CC(OC(=O)C)C2CC(OC(=O)C)C(=C(C(OC(=O)C)C(=O)C(=CCC1O)C)C2(C)C)C)C CNP0255648
OCC1=C2CC(O)C2(C)C3CC(C)(C)CC3C1O CNP0255679
O=C(OC1C(O)C2(C)C(CCC2(O)C3(O)CC=C4CC(OC5OC(C)C(OC6OC(C)C(OC7OC(C)C(OC8OC(C)C(O)C(OC)C8)C(OC)C7)C(OC)C6)C(OC)C5)CCC4(C)C13)C(O)C)C CNP0255700
O=C(NCCN1CCOCC1)C2=CC=C(C=C2)N3C(=O)N4C(C5=CC=C(C=C5)C)C=6NC=7C=CC=CC7C6CC4C3=O CNP0255730
FC=1C=CC(=CC1)C2=NOC(=N2)C3N(CC4=CNC=5C=CC=CC54)CC(O)C3 CNP0255736
O=CC1=CC=C2NC3=CC=C(O)C(=C3C2=C1)CC=C(C)C CNP0255856
O=C(OC)C1N(C(=O)COC)CCN(C(=O)C=2C=CC=C(F)C2)C1 CNP0255862
O=C(OC)CCC(OC1OC(C)C(O)CC1)C(O)C CNP0255869
O=C(OCC1OC(C=2C(O)=CC(O)=C3C(=O)CC(OC32)C4=CC=C(O)C=C4)C(O)C(O)C1O)C CNP0255879
O=C1OC(C(=CC=2N=C(SC2)C)C)CC=C(C)CCC(=O)C(C)C(O)C(C(=O)C(C)C(O)C1)C CNP0255986
O=C1OCC(=C1)CCC2(O)C3(C#CCCC(=O)OC(C3)C4C(C)(CCC(O)C42CO)C5CCCCC5)C CNP0256022
O=C1OC(=NC=2C=CC=CC12)C3=CNC=4C=CC=CC43 CNP0256036
O=C1OC(C)C(CCC(O)(C)C2CCC3(O)C4=CC(=O)C5CC(O)C(O)CC5(C)C4CCC23C)C1C CNP0256072
O=C(CCC(C)COC1OC(CO)C(O)C(O)C1O)C(C)C2C(=O)CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC8OC(C)C(O)C(O)C8O)CCC5(C)C4CC(O)C23C CNP0256108
O=C(O)C1=CN(C2=CC(OC)=CC=C2OC)C3=C1NC(=O)CC3C=4C=CC=C(O)C4 CNP0256227
O=C1C2=CC(=CC(O)=C2C(=O)C3=C(O)C=CC(=C13)C4=C(O)C=C(O)C=5C(=O)C6=C(O)C=C(C(O)=C6C(=O)C54)C)C CNP0256332
O=C(N)NC(=O)C=C1C(=O)C2(C)CCC1C2(C)C CNP0256341
O=C(OC1(C)CCCC2(C)C3CCC4CC3(C(=O)C4C)C(O)CC12)C CNP0256440
O=C1OC2=C(C=CC(OC(=O)CCCCCNC(=O)OCC=3C=CC=CC3)=C2C)C(=C1)C CNP0256479
O=C1OC2OC2C13C(=C)C4(C)CC5OC3C4(C)C5C CNP0256486
O=C1C=CC2(C(=C1)CCC3C2CCC4(C)C3CC5OC(O)(C6OC(=O)C(C)C6C)C(C)C54)C CNP0256503
O=C1OC2C3C(=CC(=O)C3C(C)CCC2C1C)CO CNP0256647
N=C1C=NC2=COC=CN12 CNP0256663
O=C1C(O)C(O)(C)C(O)CC1C(=C)CCC=C(C)C CNP0256685
O=C(OC1CCN2CC=C(CO)C21)C(O)(CCO)C(C)CC CNP0256721
O=C1OC=2C=C(C=CC2C(=C1C)C)C CNP0256746
O=C1OC(C=C1CCCCC(C)C)C CNP0256884
O=C1OC2CC(O)(C(=CCC2C1=C)CCC(=O)C)C CNP0256906
O1CC(C)C(C)C(C)C1(N2C3=C4NC=5C(C4=C6C(=C3C=7C2=C(C(=C(C7C)C)C)C)C(N(C)C6C)C)=C(C(=C(C5C)CN8C(C9=C%10C=%11C(=C(C(=C(C%11C)C)C)C)N%12C%10=C%13C(C=%14C(=C(C(=C(C%14C)C)CN%15C(C%16=C%17C=%18C(=C(C(=C(C%18C)C)C)C)N(C%17=C%19C(C=%20C(=C(C(=C(C%20C)C)C)C)N%19C)=C%16C%15C)C)C)C)N%13C%21(OC%12(C)C(C)C%21C)C)=C9C8C)C)C)C)C CNP0256976
O=C1OC(=O)C23CCC4(C(=O)OC(=O)C4C2CCC)C(O)C(C)CC13 CNP0257000
O=C(OC)C1(O)C(=O)C=C(OC)C1 CNP0257075
O=C(OC)N1CCC2=CC(O)=C(OC)C=3C4=CC(OC)=C(OC)C=C4CC1C32 CNP0257100
O=C(OC1C=C(C)C2CC(C(=C)C)CC(OC(=O)C)C2(CO)C1OC(=O)CC(C)C)C CNP0257109
O=C1C(OC2=CC(OS(=O)(=O)C)=CC=C12)=CC=3SC=CC3C CNP0257149
O=C(O)C1=CC(O)=C(O)C(=C1)C(=O)C=C(C)C CNP0257184
O=C1OCC23C1=CCC(O)C2C4(C)CC(OC(=O)C4CC3)C5=COC=C5 CNP0257273
O=C(OC1OC(CO)C(O)C(O)C1O)C2=CCCC3C2(C)CCC(C)C3(C)CCC(=CCO)CO CNP0257274
O=C(OC)C(OC1=CC=C2C(=O)C(OC2=C1)=CC=3C(Cl)=CC=CC3Cl)C CNP0257310
O=C(O)C(NC(=O)C1N(C(=O)CN)CCC1)CCCNC(=N)N CNP0257336
N=NC(C=1C=CC=CC1)C CNP0257341
O=C(O)C1=CC(O)=C2C(=O)C3=C(O)C=C(O)C=4C=5C(O)=CC(O)=C6C(=O)C=7C(O)=CC(=CC7C(=C(C2=C1)C34)C65)C CNP0257413
O=C1OC=C(C=C1)C2CCC3(OC(=O)C4C3CCC5CC(O)CCC45C)C2(C(=O)O)C CNP0257479
O=C1OC2=C(C=C1)C=CC=3OC(C=CC32)(C)CCC(OO)C(=C)C CNP0257481
O=C(OC1CC(C)(C)CC2C34OC(O)C12C(O)CC3(C)C5(C)CCC6C(C)(CO)C(OC7OCC(OC8OC(CO)C(O)C(O)C8OC9OCC(O)C(O)C9O)C(O)C7OC%10OC(CO)C(O)C(O)C%10O)CCC6(C)C5CC4)C CNP0257486
O=C1C=C(OC=2C=C3OC(C)(C)C(OC(=O)C4(OC4CCC(C)C)C)CC3=C(O)C12)C CNP0257506
O=C(O)C1=CC2CC2CCC(=C)C(O)CC1 CNP0257540
O=C(O)C=1C=CC2C3CCC(C(C)COC(=O)C)C3(C(=O)O)CCC2(C)CC1 CNP0257616
OC(=NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCCCCCC(O)CCCCCC)CCCCCCCC=CCCCCCC CNP0257648
O=C(OC)C1=CC(=CC(=C1)C(=O)OC)C=2N=C(N=C(N2)N)N CNP0257722
O=C(NC)CCC=CCCCCCCCCCCCO CNP0257755
O=C(OC(C)(C)C)NC(C(=O)N1CCC(C(=O)NC(C(=O)O)CC2=CNC=3C=CC=CC32)CC1)C(C)CC CNP0257760
O=C1OC2C(C1=C)C(OC(=O)C3(OC3)C)CC(C)C4C=CC(=O)C24C CNP0257782
O=C1OC(C)(C)C2CCC3C4(C)CCC(C(O)(C)C5OC(=O)C(=CC5)C)C4(C)CCC63CC26C=C1 CNP0257795
O=C1OC2=C(C=C3C(OC(=C3C)C)=C2C)C(=C1CC(=O)NC4=CC(OC)=C(OC)C(OC)=C4)C CNP0257814
OCC1OC(OC2CC3=CCC4C(CCC5(C)C(CCC45)C(C)CCC(C)C(C)COC6OC(CO)C(O)C(O)C6OC7OC(CO)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7O)C3(C)CC2)C(O)C(O)C1O CNP0257968
O=C(O)C(=CC1(O)C2=CCC3=C2C4C(C(C5CCCC5)C1CN=C(N)N)C6(C)CC(=O)C7=C8C(O)(C=C(C3)C4(O)C86C)C(C=CC=9C=CC=CC9)C%10C(C(=O)CCC7%10C)(C)C)C CNP0258039
O=C(OC)C1C(=C)CCC2C1(C)CCC3C(C)(C)CC(O)C(O)C32C CNP0258092
O=C(OC1C=C(C)CCC2(O)C(CC(=O)C12C)C(C)C)C(=CC)C CNP0258169
O=C(O)C=1C=CC=CC1N2C=CC=3C(N=C4C=CC=CC43)=C2 CNP0258175
O=C1C=CC(C=C(C(=O)CCCC1C)C)(C)C CNP0258244
O=C1C(=C(OC(C(=CC(=C)C(OO)CC)C)=C1C)OC)C CNP0258249
O=C(OC)C(C1=CC2(C)C(C)C(O)CCC2CC1=O)C CNP0258340
OC1=CC=C(C=C1C2C(=CCC(C2)C3CCCC3)CO)C4CCC5C(O)CC(OC5C4)C=6C(=C(O)C(O)=C(OC)C6CC=7C=CNC7)CO CNP0258350
C=C(C)C1C=CC2=CCCC(C)C2(C)C1 CNP0258368
O=C1C=2C(O)=C(C(OC3OC(CO)C(O)C(O)C3O)=CC2OC(C4=CC=C(O)C(O)=C4)C1)C CNP0258574
O=CC12CC(=C)C(CCC1C3(C)CCCC4(C(=O)OC(=O)C43)C)C2 CNP0258634
O=C(NC1=CC=C(OC=2C=CC=CC2)C=C1)CCC(C)C3CCC4C5C(O)CC6CC(O)CCC6(C)C5CC(O)C34C CNP0258674
O=C(OC1CC=2C(O)=CC(O)=CC2OC1C3=CC(O)=C(O)C(O)=C3)C4=CC(O)=C(O)C(O)=C4 CNP0258703
O=C(OCCCCCCCCCCCCCCCC)CCCCCCCC=CCCCCCCCC CNP0258744
O=C1N(C(=O)C2C1C3C=4C=CC=CC4C2(C=5C=CC=CC53)C)C6=CC=C(C=C6Br)C CNP0258780
O=C(O)CC(=O)OC1=CCCC2C1(C)CCC(C)C2(C)CCC3=COC=C3 CNP0258793
O=C(O)C1=C(O)C2=C(OCC3(C)CC23)C=C1CCC=4C=CC=CC4 CNP0258987
O=C1C=C2CCC3C(CCC4(C)C(CCC34)C(C)CCC(=CC)C(C)C)C2(C)CC1 CNP0259132
O=C1OC(=CCCC)C23C1=CC(CC2)C4CCC=5C(OC(=O)C5C43CCO)=CCCC CNP0259133
N=1C=CC=C(C1)C2N(CCC2)C(C)C CNP0259179
O=C(OC)C1N(CC2=C(N=CN2CC=3C=CC=CC3)C1)S(=O)(=O)C4=CC=C(F)C=C4 CNP0259207
O=C1C=2C(OC)=CC(O)=C(C2OC34C1C(OC)C5C(=O)C4(OC(C)(C)C3C5)CC=C(C)C)C(C=C)(C)C CNP0259275
O=C(OC1CCC2(C)C(CCC3C2CCC4(C)C3CC(C)C4(O)C(=O)C)C1)C=5C=CC=CC5 CNP0259300
O=C(OC1OC2OC(=O)C(OC(=O)C)C1C2C(=C)C3CCC4C(C)(C)CCCC34C)C CNP0259304
O=C(OCC(OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCC CNP0259317
O=CC=1C(=CC=CC1C2(O)CCCC2)CC3=C(O)C=4C(=O)C5=C6C(=O)C4C(=C3OC7OC(C)C(O)C(O)(O)C7OCCN=C(N)N)CC#CC(N)CCC(O)CC8=CC=CC(C=CC6=C(OC(=O)C)C=C5CO)=C8 CNP0259341
O=CC1=COC(OC2OC(CO)C(O)C(O)C2O)C3C(C)CC(OCC(=O)C(=CCCC(=CCO)C)C)C13 CNP0259436
OCC1OC(O)C(N=CC2=CC=C(C=C2)N(C)C)C(O)C1O CNP0259465
O=C(O)CCCCC=CCCCC=CCCCCCC CNP0259468
O=C1OCC2C1=CCC3C4(C)CCC5C(C)(CO)CCCC5(C)C4CC(O)C23C CNP0259471
O=C1NC(O)C(N1)C(O)C(O)C(O)CO CNP0259586
O=C(O)CN1C(=O)C(=C(O)C=C1C)C(C2=CC=C(OC)C=3C=CC=CC32)CC(=O)OC CNP0259592
OC=C1C2C(=CC)CN3CCC4(C=5C=CC=CC5NC14)C3(O)C2 CNP0259651
O=C(OCC1OC(OC2C(O)COC(OC3CC4C5CCC6=CC(=O)CCC6(C)C5CCC4(C)C3C(C)C(O)CCC(C)CO)C2O)C(O)C(O)C1O)C CNP0259661
O=C(OCC12CCC3C(C)(C)CCCC3(C)C2C(OC(=O)C)CC4(OC(=O)CC41)C)C CNP0259721
O=C1CC23CC43CCC(OC5OCC(O)C(O)C5O)C(C)(C)C4CCC2C6(C)CC(O)C(C7(OC(CC7)C(O)(C)C)C)C16C CNP0259731
OC12NC3=NC=NN3C(C1)C4OC2OC4 CNP0259815
O=C(OCC1=CC2C(=O)C3(CC(C)C(OC(=O)C)C3(OC(=O)C)C1OC(=O)C)C(C)C(OC(=O)CC)C4C2C4(C)C)C CNP0259911
O=C(OC1C(=C)C2C(OC(=O)C)C3CC(=O)C(C)C(C(OC(=O)C)C(OC(=O)C)C2(C)CC1)C3(C)C)C=CC=4C=CC=CC4 CNP0259958
O=C1C=C(OC(=C1O)C(NCCO)C(=O)C2=CC=C(OC)C=C2)C CNP0259998
C1=CCCC2(C1=CCC3C2CCC4(C)C(CCC34)C(C)CCCC(C)C)C CNP0260043
O=C1OC=2C=C(OCC(=O)N(CCOC)CC3CCCN4CCCCC43)C=CC2C=C1C5=CC=C(OC)C(OC)=C5 CNP0260102
O=C(NC(C)C(O)CCCCCCCC(C)C)C CNP0260117
O=C(OCC=1C=CC=CC1NC(=O)C)C CNP0260196
O=C(O)CCCCCCC1C(=O)CC(O)C1C=CC(O)CCCCC CNP0260229
O=C(O)C=1C=CC=CC1NC(=O)C2=CC=CC(=C2)C(=O)NC=3C=CC=CC3C(=O)O CNP0260232
O=C1OCC(=C1)C2CCC3(O)C4CCC5CC(OC(=O)C)CCC5(C)C4CC(OC(=O)C)C23C CNP0260237
O=C1OC(C)CC(C)C1C(=O)CCCCCCCCC=CC CNP0260274
OC1=C(OC)C=C(C=C1OC)C(OC)C(O)CO CNP0260357
O=C(OC1C=C(C)CC(OC(=O)CC(C)C)C2C(O)(CCC12C)C(C)C)C CNP0260358
O=C1OC(CC2(OC12C)C)C(O)(C)C3CCC4C5CC6OC76C(O)C=CC(=O)C7(C)C5CCC43C CNP0260444
O=C(OC1CC2N(C)C(C1)C(O)C2O)C(O)CC=3C=CC=CC3 CNP0260472
O=C(OCC1=CC=C(O)C(OC2OC(COC(=O)C)C(O)C(O)C2O)=C1)C=3C=CC=CC3 CNP0260481
O=C(O)CCC(=O)OCC1(C)CCCC2(C3=CC=C(C=C3C(=O)CC21)C(=O)C)C CNP0260492
O=C(O)CC(C(=O)O)C(OCC1C(=CCC2C(C)(C)CCCC12C)C)C(=O)O CNP0260548
O=C1OC2=CC(=CC(OC(=O)C(NC(=O)OC(C)(C)C)CC(C)C)=C2C(=C1)CCC)C CNP0260589
OC=1C=C(O)C2=C(OC(C3=CC=C(O)C(O)=C3)C(O)C2C4=C(O)C=C(O)C5=C4OC(C6=CC=C(O)C(O)=C6)C(O)C5C7=C(O)C=C(O)C8=C7OC(C9=CC=C(O)C(O)=C9)C(O)C8C=%10C(O)=CC(O)=C%11C%10OC(C%12=CC=C(O)C(O)=C%12)C(O)C%11C=%13C(O)=CC(O)=C%14C%13OC(C%15=CC=C(O)C(O)=C%15)C(O)C%14)C1 CNP0260597
O=C1OCC(=C1)C2C(=C)C3CC4C(CCC5CC(OC6OC(C)C(OC7OC(CO)C(O)C(O)C7O)C(OC)C6OC(=O)C)CCC54C)C3(O)CC2 CNP0260611
O=C(OC1C(=C)C2CCC3C4(C)CCCC(C(=O)O)(C)C4CC(O)C13C2)C=CC=5C=CC=CC5 CNP0260626
OC=1C=C(C=C(O)C1C)CCCCCCCC=CCCCC CNP0260630
O=C1OCCC1=CC(OC(=O)C)C2C(=C)CCC(CCC3COC4(OC5C(=O)C(OC4(C)C5)(C)C)CC3)C2(C)C CNP0260635
O=C1OC(CC=2C=CC=C(OC(=O)C)C12)C(NC(=O)C(OC(=O)C)C3OC(=O)CC3NC(=O)C)CC(C)C CNP0260652
O=C1NC(C2=CNC=3C=C(Br)C=CC32)CNC1C4=CNC=5C=C(Br)C=CC54 CNP0260684
O=C(OC1CC(=CCCC(=CC2OC(=O)C(=C)C21)C(=O)O)C)C=C(C)CC CNP0260794
O=CC=1C(O)=C(C(OC)=C2C(=O)OC(O)C12)C CNP0260811
O=C(OC12CN(CC)C3C4(O)CC1C3(C(OC)CC2)C5CC6C(OC)CC4(O)C5(O)C6OC)C=7C=CC=CC7N CNP0260822
O=C(OC1C(OC(=O)C)C2(CO)C(O)CC3(C(=CCC4C5(C)CCC(OC6OC(COC7OCC(O)C(O)C7O)C(OC8OC(CO)C(O)C(O)C8O)C(O)C6OC9OC(CO)C(O)C(O)C9O)C(C)(C)C5CCC43C)C2CC1(C)C)C)C CNP0260851
O=C1C(C(=O)CC)=C(O)C(C(O)=C1CC=2C(=O)C(C(=O)CCC)=C(O)C(C2O)(C)C)(C)C CNP0260944
O=C1OC=2C=C(O)C=CC2C(=C1CC(=O)NCC(=O)O)C CNP0260979
O=C(O)C12CCC(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(COC7OC(C)C(O)C(O)C7OC8OCC(O)C(O)C8O)C(O)C(O)C6NC(=O)C)C(C)(C)C5CCC4(C)C3(C)CC1O CNP0261003
O=C(OCC1(C)CCCC2(C)C1CCC34C=CC(C)(CC(O)C32)C4)C=CC5=CC=C(O)C=C5 CNP0261019
C(=C)=CCOC1=CC=C(OC)C=C1 CNP0261200
N#CCN(C=1C=CC=2C=C3C=CC(=CC3=NC2C1)N(CC#N)S(=O)(=O)C=4C=CC=CC4)S(=O)(=O)C=5C=CC=CC5 CNP0261241
O=C(O)C(C(O)C)C(CC1(C=2C=CC=CC2)CCCC1)C(CCN)CCCCC=CCCC3CCCCC3 CNP0261254
O=C1OC=2C=C(N(C(=O)C2C(C3=CC=4C=CC(OC)=CC4NC3=O)C1)CCC5=CC=C(O)C=C5)C CNP0261300
OCC1OC(OC2C(O)C(O)C(OCC3OC(OC4C(O)C(OC(OC5CCC6(C7=CC=C8C9CC(C)(C)CCC9(CO)C(O)CC8(C)C7(C)CCC6C5(C)CO)C)C4OC%10OC(CO)C(O)C(O)C%10O)C)C(O)C(O)C3O)OC2CO)C(O)C(O)C1O CNP0261352
O=C1CCC2(C)C(CCC3(C)C2CC(=O)C45OCC6(CCC(C)C(C)C46)CCC53C)C1(C)CO CNP0261435
O=C(OC)C12OC3C(O)CC(C=4C=CC=CC41)(C)C2C3(C(=O)OC)C CNP0261453
O=C(OC1CC(=CC(NC(=O)C=2C=CC=CC2Br)C1O)C(=O)NC(C(=O)N)CC(C)C)NCC=C CNP0261474
O=C1OC(CC(=C1C)C)C(CO)C2CCC3C4CC(O)C5(O)CC=CC(=O)C5(C)C4CCC23C CNP0261499
C=1C=CC(=CC1)C=CCN(C)CC2=CC=CC=3C=CC=CC32 CNP0261504
O=C(OC(C)(C)CC1=C(O)C(=CC(O)=C1C(C=C)C)C)C CNP0261547
O=CC(O)C(O)C(O)C(=O)CO CNP0261605
O=C(OC)C(C)C1OOC(C)(CCC2=C(C)CC3C=C(C)CCC3C2(C)C)CC1 CNP0261631
OOC(C=CC=1C(OC)=C(OC)C=C2N=C3OC=CC3=C(OC)C21)(C)C CNP0261646
O=C1C=C2C=C3C(O)C(C)(C)CC3(O)C2(C)C1C CNP0261719
OC1=CC=C(C=COC2OC(C)C(O)C(O)C2O)C=C1 CNP0261833
O=C(C)CC=1C=CC(=CC1)C=2C=CC=CC2 CNP0261854
O=C(O)C1C(C=CC(=O)C21COC(=O)C34C(=O)C(C)C(CCC32)C4)(C)C CNP0261927
O=C(O)C=CC1=CC=C(OC2OC(CO)C(O)C(O)C2O)C(O)=C1 CNP0261981
O=C1OC(C)CC=2C=C(O)C=C(OC)C12 CNP0262076
O=C(NC1=CC=C(C=C1)C)C(C(F)(F)F)C(F)(F)F CNP0262120
O=C(OCC)CCC1(C)C(C(=C)C)CCC2(C)C1CCC3C(CCC32C)C4(OC(=O)CC4)C CNP0262150
O=C1OC=2C=C(OCC(=O)OCC=C)C=CC2C(=C1)C3=CC=4C=CC=C(OC)C4OC3=O CNP0262213
O=C(O)C1C(C(=O)OC1CCCCC)C CNP0262217
OC=1C=C2C=C(OC2=CC1OC)C=3C=CC(OC)=CC3O CNP0262280
O=C(OC1CCC2C(=CC(OC)C3C2(C)CCC4(C)C(CCC34C)C(C)CC=CC(O)(C)C)C1(C)C)C CNP0262305
O=C(OCCN(C)C)C=C1CCC2C(C(=O)CC3C(C)(C)C(OC(=O)CC(O)(C)C)CCC23C)C1C CNP0262354
OC1=CC=C(C(OC)=C1)C2COC=3C(=C(OC)C(=C4OC(C(=C)C)CC34)C)C2 CNP0262373
O=C1C=2C(O)=CC=C(O)C2OC3=C1C(O)=C(C(O)=C3CC=C(C)C)CC=C(C)CCC=C(C)C CNP0262396
O=C(OC)C1=CCC2C(C)(C)CCCC2(C)C1CCC(O)(C)C(OC(=O)C)COC(=O)C CNP0262439
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC CNP0262500
O=C1OC(CC1)C2OC(C=C2)C(O)C CNP0262543
O=C1OC=2C=C(O)C=CC2C=3OC=4C(=CC(O)=C(O)C4CC=C(C)C)C13 CNP0262606
O=C1C(=CCC2(OC(C)(CC2)C3OC(C)(CC3)C(O)C1)C(C)C)C CNP0262633
OC1=CC=C(C=C1)C(C=C)(C)CCC2OC2(C)C CNP0262704
O=C(OC)C1C2=CC3CN4CCCC(C(O)C1)C24CC3C CNP0262788
OCC1OC(OC2=CC=C(C=C2)COC)C(O)C(O)C1O CNP0262921
O=C(OC(C)(C)C1OC23OC1CC(C)C2C4(C)CCC56CC76CCC(O)C(C)(C)C7CCC5C4(C)C3O)C CNP0263017
O=C(C=CC)C1=C(OC)OC(C=CC=CCC)(C1=O)C CNP0263076
OC1CC2=CCC3C4CCC(C(C)CCC(C)C(C)C)C4(C)CC(O)C3C2(C)C(O)C1 CNP0263170
O=C1C=2C=CC=C(OC)C2C(=O)C3=C1CC(OC3)C CNP0263183
O=C1C=C(C(=O)C2=CC(=CC(OC)=C12)C)C=3C(O)=C4C(OC)=C(O)C=CC4=C(OC)C3C CNP0263253
O=C(O)C1=CC(C=CC(O)(C)C)=C(OC)C(C=CC(O)(C)C)=C1 CNP0263384
O=C(O)CC(NC(=O)C(N)CO)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)N)CC(C)C)CC=1C=CC=CC1)C)CC2=CC=C(O)C=C2 CNP0263418
O=C1OC=2C(=CC3=C(OC=C3C=4C=CC=CC4)C2C)C(=C1)CC CNP0263445
O=CC1=CCC2C3(OC(C=C(C)C)CC3C)CCC2(C)CC4C1C(=O)CC4(O)C CNP0263463
O=C1OC2=CC=C3C(=O)C(=COC3=C2C(C4=CC=5C=C(OC)C=CC5NC4=O)C1)C=6C=CC=CC6 CNP0263558
O=C1C=CC2(C(=C1)CCC3C2CCC4(C)C(CCC34)C(N(C)C)C)C CNP0263572
O=C1C(O)=C2C(=CC(=O)C3C(C(=O)OC)(C)CCCC23C)C(O)=C1CC(O)C CNP0263586
O=C(O)C(NC(=O)C(NC(=O)C(N1C(=O)NC=2C=CC=CC2C1=O)CC=3C=CC=CC3)C(C)CC)C(O)C CNP0263626
O=C(O)C12CCC(O)C2(C)C3(C)CC=C(C)C1C3 CNP0263647
O1C(C)(CCCC(=C)C)C12CC=C(C)CC2 CNP0263816
O=C(OC1CC(OC(C)(C)C1O)(C)C2CCC3(C)C2C(O)CC4C5(C)CCC(OC6OCC(O)C(O)C6OC7OCC(O)C(O)C7O)C(C)(C)C5CCC43C)C CNP0263874
O=CC=CC1=CC=C(O)C(=C1)C=2C=CC(OC)=C(C=CC)C2 CNP0263918
OCC1OC(OCC2OC(OC3C(O)C(O)C(OC3CO)OC4(OC(CO)C(O)C4O)CO)C(O)C(O)C2O)C(O)C(O)C1O CNP0263945
